country_key,country,iso3,g_whoregion,year,age_group,age_group_label,sex,sex_label,e_inc_num
aze,Azerbaijan,AZE,Europe,2024,45_54,45-54,f,Female,320
aze,Azerbaijan,AZE,Europe,2024,45_54,45-54,m,Male,800
aze,Azerbaijan,AZE,Europe,2024,55_64,55-64,a,All sexes,1200
aze,Azerbaijan,AZE,Europe,2024,55_64,55-64,f,Female,400
aze,Azerbaijan,AZE,Europe,2024,55_64,55-64,m,Male,820
aze,Azerbaijan,AZE,Europe,2024,5_14,5-14,a,All sexes,200
aze,Azerbaijan,AZE,Europe,2024,5_14,5-14,f,Female,110
aze,Azerbaijan,AZE,Europe,2024,5_14,5-14,m,Male,96
aze,Azerbaijan,AZE,Europe,2024,5_9,5-9,a,All sexes,110
aze,Azerbaijan,AZE,Europe,2024,5_9,5-9,f,Female,57
aze,Azerbaijan,AZE,Europe,2024,5_9,5-9,m,Male,50
aze,Azerbaijan,AZE,Europe,2024,65plus,65+,a,All sexes,590
aze,Azerbaijan,AZE,Europe,2024,65plus,65+,f,Female,250
aze,Azerbaijan,AZE,Europe,2024,65plus,65+,m,Male,340
aze,Azerbaijan,AZE,Europe,2024,all,All ages,a,All sexes,6600
aze,Azerbaijan,AZE,Europe,2024,all,All ages,f,Female,2300
aze,Azerbaijan,AZE,Europe,2024,all,All ages,m,Male,4300
bhs,Bahamas,BHS,Americas,2024,0_14,0-14,a,All sexes,7
bhs,Bahamas,BHS,Americas,2024,0_14,0-14,f,Female,4
bhs,Bahamas,BHS,Americas,2024,0_14,0-14,m,Male,3
bhs,Bahamas,BHS,Americas,2024,0_4,0-4,a,All sexes,1
bhs,Bahamas,BHS,Americas,2024,0_4,0-4,f,Female,1
bhs,Bahamas,BHS,Americas,2024,0_4,0-4,m,Male,0
bhs,Bahamas,BHS,Americas,2024,10_14,10-14,a,All sexes,4
bhs,Bahamas,BHS,Americas,2024,10_14,10-14,f,Female,1
bhs,Bahamas,BHS,Americas,2024,10_14,10-14,m,Male,3
bhs,Bahamas,BHS,Americas,2024,15_19,15-19,a,All sexes,1
bhs,Bahamas,BHS,Americas,2024,15_19,15-19,f,Female,1
bhs,Bahamas,BHS,Americas,2024,15_19,15-19,m,Male,0
bhs,Bahamas,BHS,Americas,2024,15_24,15-24,a,All sexes,5
bhs,Bahamas,BHS,Americas,2024,15_24,15-24,f,Female,4
bhs,Bahamas,BHS,Americas,2024,15_24,15-24,m,Male,1
bhs,Bahamas,BHS,Americas,2024,15plus,15+,a,All sexes,67
bhs,Bahamas,BHS,Americas,2024,15plus,15+,f,Female,23
bhs,Bahamas,BHS,Americas,2024,15plus,15+,m,Male,43
bhs,Bahamas,BHS,Americas,2024,20_24,20-24,a,All sexes,4
bhs,Bahamas,BHS,Americas,2024,20_24,20-24,f,Female,3
bhs,Bahamas,BHS,Americas,2024,20_24,20-24,m,Male,1
bhs,Bahamas,BHS,Americas,2024,25_34,25-34,a,All sexes,12
bhs,Bahamas,BHS,Americas,2024,25_34,25-34,f,Female,7
bhs,Bahamas,BHS,Americas,2024,25_34,25-34,m,Male,5
bhs,Bahamas,BHS,Americas,2024,35_44,35-44,a,All sexes,20
bhs,Bahamas,BHS,Americas,2024,35_44,35-44,f,Female,5
bhs,Bahamas,BHS,Americas,2024,35_44,35-44,m,Male,14
bhs,Bahamas,BHS,Americas,2024,45_54,45-54,a,All sexes,12
bhs,Bahamas,BHS,Americas,2024,45_54,45-54,f,Female,4
bhs,Bahamas,BHS,Americas,2024,45_54,45-54,m,Male,8
bhs,Bahamas,BHS,Americas,2024,55_64,55-64,a,All sexes,9
bhs,Bahamas,BHS,Americas,2024,55_64,55-64,f,Female,1
bhs,Bahamas,BHS,Americas,2024,55_64,55-64,m,Male,8
bhs,Bahamas,BHS,Americas,2024,5_14,5-14,a,All sexes,5
bhs,Bahamas,BHS,Americas,2024,5_14,5-14,f,Female,3
bhs,Bahamas,BHS,Americas,2024,5_14,5-14,m,Male,3
bhs,Bahamas,BHS,Americas,2024,5_9,5-9,a,All sexes,1
bhs,Bahamas,BHS,Americas,2024,5_9,5-9,f,Female,1
bhs,Bahamas,BHS,Americas,2024,5_9,5-9,m,Male,0
bhs,Bahamas,BHS,Americas,2024,65plus,65+,a,All sexes,9
bhs,Bahamas,BHS,Americas,2024,65plus,65+,f,Female,3
bhs,Bahamas,BHS,Americas,2024,65plus,65+,m,Male,7
bhs,Bahamas,BHS,Americas,2024,all,All ages,a,All sexes,73
bhs,Bahamas,BHS,Americas,2024,all,All ages,f,Female,27
bhs,Bahamas,BHS,Americas,2024,all,All ages,m,Male,46
bhr,Bahrain,BHR,Eastern Mediterranean,2024,0_14,0-14,a,All sexes,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,0_14,0-14,f,Female,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,0_14,0-14,m,Male,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,0_4,0-4,a,All sexes,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,0_4,0-4,f,Female,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,0_4,0-4,m,Male,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,10_14,10-14,a,All sexes,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,10_14,10-14,f,Female,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,10_14,10-14,m,Male,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,15_19,15-19,a,All sexes,9
bhr,Bahrain,BHR,Eastern Mediterranean,2024,15_19,15-19,f,Female,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,15_19,15-19,m,Male,9
bhr,Bahrain,BHR,Eastern Mediterranean,2024,15_24,15-24,a,All sexes,23
bhr,Bahrain,BHR,Eastern Mediterranean,2024,15_24,15-24,f,Female,1
bhr,Bahrain,BHR,Eastern Mediterranean,2024,15_24,15-24,m,Male,21
bhr,Bahrain,BHR,Eastern Mediterranean,2024,15plus,15+,a,All sexes,190
bhr,Bahrain,BHR,Eastern Mediterranean,2024,15plus,15+,f,Female,57
bhr,Bahrain,BHR,Eastern Mediterranean,2024,15plus,15+,m,Male,140
bhr,Bahrain,BHR,Eastern Mediterranean,2024,20_24,20-24,a,All sexes,13
bhr,Bahrain,BHR,Eastern Mediterranean,2024,20_24,20-24,f,Female,1
bhr,Bahrain,BHR,Eastern Mediterranean,2024,20_24,20-24,m,Male,12
bhr,Bahrain,BHR,Eastern Mediterranean,2024,25_34,25-34,a,All sexes,47
bhr,Bahrain,BHR,Eastern Mediterranean,2024,25_34,25-34,f,Female,8
bhr,Bahrain,BHR,Eastern Mediterranean,2024,25_34,25-34,m,Male,39
bhr,Bahrain,BHR,Eastern Mediterranean,2024,35_44,35-44,a,All sexes,65
bhr,Bahrain,BHR,Eastern Mediterranean,2024,35_44,35-44,f,Female,20
bhr,Bahrain,BHR,Eastern Mediterranean,2024,35_44,35-44,m,Male,45
bhr,Bahrain,BHR,Eastern Mediterranean,2024,45_54,45-54,a,All sexes,29
bhr,Bahrain,BHR,Eastern Mediterranean,2024,45_54,45-54,f,Female,15
bhr,Bahrain,BHR,Eastern Mediterranean,2024,45_54,45-54,m,Male,15
bhr,Bahrain,BHR,Eastern Mediterranean,2024,55_64,55-64,a,All sexes,21
bhr,Bahrain,BHR,Eastern Mediterranean,2024,55_64,55-64,f,Female,12
bhr,Bahrain,BHR,Eastern Mediterranean,2024,55_64,55-64,m,Male,9
bhr,Bahrain,BHR,Eastern Mediterranean,2024,5_14,5-14,a,All sexes,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,5_14,5-14,f,Female,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,5_14,5-14,m,Male,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,5_9,5-9,a,All sexes,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,5_9,5-9,f,Female,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,5_9,5-9,m,Male,0
bhr,Bahrain,BHR,Eastern Mediterranean,2024,65plus,65+,a,All sexes,8
bhr,Bahrain,BHR,Eastern Mediterranean,2024,65plus,65+,f,Female,1
bhr,Bahrain,BHR,Eastern Mediterranean,2024,65plus,65+,m,Male,7
bhr,Bahrain,BHR,Eastern Mediterranean,2024,all,All ages,a,All sexes,190
bhr,Bahrain,BHR,Eastern Mediterranean,2024,all,All ages,f,Female,57
bhr,Bahrain,BHR,Eastern Mediterranean,2024,all,All ages,m,Male,140
bgd,Bangladesh,BGD,South-East Asia,2024,0_14,0-14,a,All sexes,34000
bgd,Bangladesh,BGD,South-East Asia,2024,0_14,0-14,f,Female,16000
bgd,Bangladesh,BGD,South-East Asia,2024,0_14,0-14,m,Male,18000
bgd,Bangladesh,BGD,South-East Asia,2024,0_4,0-4,a,All sexes,14000
bgd,Bangladesh,BGD,South-East Asia,2024,0_4,0-4,f,Female,6100
bgd,Bangladesh,BGD,South-East Asia,2024,0_4,0-4,m,Male,7800
bgd,Bangladesh,BGD,South-East Asia,2024,10_14,10-14,a,All sexes,12000
bgd,Bangladesh,BGD,South-East Asia,2024,10_14,10-14,f,Female,6300
bgd,Bangladesh,BGD,South-East Asia,2024,10_14,10-14,m,Male,5900
bgd,Bangladesh,BGD,South-East Asia,2024,15_19,15-19,a,All sexes,17000
bgd,Bangladesh,BGD,South-East Asia,2024,15_19,15-19,f,Female,9600
bgd,Bangladesh,BGD,South-East Asia,2024,15_19,15-19,m,Male,7700
bgd,Bangladesh,BGD,South-East Asia,2024,15_24,15-24,a,All sexes,43000
bgd,Bangladesh,BGD,South-East Asia,2024,15_24,15-24,f,Female,23000
bgd,Bangladesh,BGD,South-East Asia,2024,15_24,15-24,m,Male,19000
bgd,Bangladesh,BGD,South-East Asia,2024,15plus,15+,a,All sexes,350000
bgd,Bangladesh,BGD,South-East Asia,2024,15plus,15+,f,Female,152000
bgd,Bangladesh,BGD,South-East Asia,2024,15plus,15+,m,Male,197000
bgd,Bangladesh,BGD,South-East Asia,2024,20_24,20-24,a,All sexes,26000
bgd,Bangladesh,BGD,South-East Asia,2024,20_24,20-24,f,Female,14000
bgd,Bangladesh,BGD,South-East Asia,2024,20_24,20-24,m,Male,12000
bgd,Bangladesh,BGD,South-East Asia,2024,25_34,25-34,a,All sexes,53000
bgd,Bangladesh,BGD,South-East Asia,2024,25_34,25-34,f,Female,27000
bgd,Bangladesh,BGD,South-East Asia,2024,25_34,25-34,m,Male,25000
bgd,Bangladesh,BGD,South-East Asia,2024,35_44,35-44,a,All sexes,58000
bgd,Bangladesh,BGD,South-East Asia,2024,35_44,35-44,f,Female,29000
bgd,Bangladesh,BGD,South-East Asia,2024,35_44,35-44,m,Male,29000
bgd,Bangladesh,BGD,South-East Asia,2024,45_54,45-54,a,All sexes,64000
bgd,Bangladesh,BGD,South-East Asia,2024,45_54,45-54,f,Female,29000
bgd,Bangladesh,BGD,South-East Asia,2024,45_54,45-54,m,Male,35000
bgd,Bangladesh,BGD,South-East Asia,2024,55_64,55-64,a,All sexes,66000
bgd,Bangladesh,BGD,South-East Asia,2024,55_64,55-64,f,Female,25000
bgd,Bangladesh,BGD,South-East Asia,2024,55_64,55-64,m,Male,41000
bgd,Bangladesh,BGD,South-East Asia,2024,5_14,5-14,a,All sexes,20000
bgd,Bangladesh,BGD,South-East Asia,2024,5_14,5-14,f,Female,10000
bgd,Bangladesh,BGD,South-East Asia,2024,5_14,5-14,m,Male,9900
bgd,Bangladesh,BGD,South-East Asia,2024,5_9,5-9,a,All sexes,8000
bgd,Bangladesh,BGD,South-East Asia,2024,5_9,5-9,f,Female,4000
bgd,Bangladesh,BGD,South-East Asia,2024,5_9,5-9,m,Male,4000
bgd,Bangladesh,BGD,South-East Asia,2024,65plus,65+,a,All sexes,67000
bgd,Bangladesh,BGD,South-East Asia,2024,65plus,65+,f,Female,18000
bgd,Bangladesh,BGD,South-East Asia,2024,65plus,65+,m,Male,48000
bgd,Bangladesh,BGD,South-East Asia,2024,all,All ages,a,All sexes,384000
bgd,Bangladesh,BGD,South-East Asia,2024,all,All ages,f,Female,169000
bgd,Bangladesh,BGD,South-East Asia,2024,all,All ages,m,Male,215000
blr,Belarus,BLR,Europe,2024,0_14,0-14,a,All sexes,4
blr,Belarus,BLR,Europe,2024,0_14,0-14,f,Female,1
blr,Belarus,BLR,Europe,2024,0_14,0-14,m,Male,2
blr,Belarus,BLR,Europe,2024,0_4,0-4,a,All sexes,0
blr,Belarus,BLR,Europe,2024,0_4,0-4,f,Female,0
blr,Belarus,BLR,Europe,2024,0_4,0-4,m,Male,0
blr,Belarus,BLR,Europe,2024,10_14,10-14,a,All sexes,4
blr,Belarus,BLR,Europe,2024,10_14,10-14,f,Female,1
blr,Belarus,BLR,Europe,2024,10_14,10-14,m,Male,2
blr,Belarus,BLR,Europe,2024,15_19,15-19,a,All sexes,18
blr,Belarus,BLR,Europe,2024,15_19,15-19,f,Female,11
blr,Belarus,BLR,Europe,2024,15_19,15-19,m,Male,7
blr,Belarus,BLR,Europe,2024,15_24,15-24,a,All sexes,32
blr,Belarus,BLR,Europe,2024,15_24,15-24,f,Female,18
blr,Belarus,BLR,Europe,2024,15_24,15-24,m,Male,13
blr,Belarus,BLR,Europe,2024,15plus,15+,a,All sexes,1500
blr,Belarus,BLR,Europe,2024,15plus,15+,f,Female,350
blr,Belarus,BLR,Europe,2024,15plus,15+,m,Male,1200
blr,Belarus,BLR,Europe,2024,20_24,20-24,a,All sexes,13
blr,Belarus,BLR,Europe,2024,20_24,20-24,f,Female,7
blr,Belarus,BLR,Europe,2024,20_24,20-24,m,Male,6
blr,Belarus,BLR,Europe,2024,25_34,25-34,a,All sexes,110
blr,Belarus,BLR,Europe,2024,25_34,25-34,f,Female,32
blr,Belarus,BLR,Europe,2024,25_34,25-34,m,Male,76
blr,Belarus,BLR,Europe,2024,35_44,35-44,a,All sexes,330
blr,Belarus,BLR,Europe,2024,35_44,35-44,f,Female,64
blr,Belarus,BLR,Europe,2024,35_44,35-44,m,Male,270
blr,Belarus,BLR,Europe,2024,45_54,45-54,a,All sexes,440
blr,Belarus,BLR,Europe,2024,45_54,45-54,f,Female,62
blr,Belarus,BLR,Europe,2024,45_54,45-54,m,Male,380
blr,Belarus,BLR,Europe,2024,55_64,55-64,a,All sexes,330
blr,Belarus,BLR,Europe,2024,55_64,55-64,f,Female,54
blr,Belarus,BLR,Europe,2024,55_64,55-64,m,Male,270
blr,Belarus,BLR,Europe,2024,5_14,5-14,a,All sexes,4
blr,Belarus,BLR,Europe,2024,5_14,5-14,f,Female,1
blr,Belarus,BLR,Europe,2024,5_14,5-14,m,Male,2
blr,Belarus,BLR,Europe,2024,5_9,5-9,a,All sexes,0
blr,Belarus,BLR,Europe,2024,5_9,5-9,f,Female,0
blr,Belarus,BLR,Europe,2024,5_9,5-9,m,Male,0
blr,Belarus,BLR,Europe,2024,65plus,65+,a,All sexes,280
blr,Belarus,BLR,Europe,2024,65plus,65+,f,Female,120
blr,Belarus,BLR,Europe,2024,65plus,65+,m,Male,160
blr,Belarus,BLR,Europe,2024,all,All ages,a,All sexes,1500
blr,Belarus,BLR,Europe,2024,all,All ages,f,Female,350
blr,Belarus,BLR,Europe,2024,all,All ages,m,Male,1200
bel,Belgium,BEL,Europe,2024,0_14,0-14,a,All sexes,8
bel,Belgium,BEL,Europe,2024,0_14,0-14,f,Female,4
bel,Belgium,BEL,Europe,2024,0_14,0-14,m,Male,4
bel,Belgium,BEL,Europe,2024,0_4,0-4,a,All sexes,3
bel,Belgium,BEL,Europe,2024,0_4,0-4,f,Female,1
bel,Belgium,BEL,Europe,2024,0_4,0-4,m,Male,1
bel,Belgium,BEL,Europe,2024,10_14,10-14,a,All sexes,4
bel,Belgium,BEL,Europe,2024,10_14,10-14,f,Female,3
bel,Belgium,BEL,Europe,2024,10_14,10-14,m,Male,1
bel,Belgium,BEL,Europe,2024,15_19,15-19,a,All sexes,37
bel,Belgium,BEL,Europe,2024,15_19,15-19,f,Female,1
bel,Belgium,BEL,Europe,2024,15_19,15-19,m,Male,36
bel,Belgium,BEL,Europe,2024,15_24,15-24,a,All sexes,71
bel,Belgium,BEL,Europe,2024,15_24,15-24,f,Female,6
bel,Belgium,BEL,Europe,2024,15_24,15-24,m,Male,65
bel,Belgium,BEL,Europe,2024,15plus,15+,a,All sexes,310
bel,Belgium,BEL,Europe,2024,15plus,15+,f,Female,70
bel,Belgium,BEL,Europe,2024,15plus,15+,m,Male,240
bel,Belgium,BEL,Europe,2024,20_24,20-24,a,All sexes,34
bel,Belgium,BEL,Europe,2024,20_24,20-24,f,Female,5
bel,Belgium,BEL,Europe,2024,20_24,20-24,m,Male,29
bel,Belgium,BEL,Europe,2024,25_34,25-34,a,All sexes,83
bel,Belgium,BEL,Europe,2024,25_34,25-34,f,Female,20
bel,Belgium,BEL,Europe,2024,25_34,25-34,m,Male,62
bel,Belgium,BEL,Europe,2024,35_44,35-44,a,All sexes,48
bel,Belgium,BEL,Europe,2024,35_44,35-44,f,Female,22
bel,Belgium,BEL,Europe,2024,35_44,35-44,m,Male,27
bel,Belgium,BEL,Europe,2024,45_54,45-54,a,All sexes,50
bel,Belgium,BEL,Europe,2024,45_54,45-54,f,Female,6
bel,Belgium,BEL,Europe,2024,45_54,45-54,m,Male,43
bel,Belgium,BEL,Europe,2024,55_64,55-64,a,All sexes,27
bel,Belgium,BEL,Europe,2024,55_64,55-64,f,Female,5
bel,Belgium,BEL,Europe,2024,55_64,55-64,m,Male,22
bel,Belgium,BEL,Europe,2024,5_14,5-14,a,All sexes,5
bel,Belgium,BEL,Europe,2024,5_14,5-14,f,Female,3
bel,Belgium,BEL,Europe,2024,5_14,5-14,m,Male,3
bel,Belgium,BEL,Europe,2024,5_9,5-9,a,All sexes,1
bel,Belgium,BEL,Europe,2024,5_9,5-9,f,Female,0
bel,Belgium,BEL,Europe,2024,5_9,5-9,m,Male,1
bel,Belgium,BEL,Europe,2024,65plus,65+,a,All sexes,36
bel,Belgium,BEL,Europe,2024,65plus,65+,f,Female,10
bel,Belgium,BEL,Europe,2024,65plus,65+,m,Male,25
bel,Belgium,BEL,Europe,2024,all,All ages,a,All sexes,320
bel,Belgium,BEL,Europe,2024,all,All ages,f,Female,74
bel,Belgium,BEL,Europe,2024,all,All ages,m,Male,250
blz,Belize,BLZ,Americas,2024,0_14,0-14,a,All sexes,0
blz,Belize,BLZ,Americas,2024,0_14,0-14,f,Female,0
blz,Belize,BLZ,Americas,2024,0_14,0-14,m,Male,0
blz,Belize,BLZ,Americas,2024,0_4,0-4,a,All sexes,0
blz,Belize,BLZ,Americas,2024,0_4,0-4,f,Female,0
blz,Belize,BLZ,Americas,2024,0_4,0-4,m,Male,0
blz,Belize,BLZ,Americas,2024,10_14,10-14,a,All sexes,0
blz,Belize,BLZ,Americas,2024,10_14,10-14,f,Female,0
blz,Belize,BLZ,Americas,2024,10_14,10-14,m,Male,0
blz,Belize,BLZ,Americas,2024,15_19,15-19,a,All sexes,2
blz,Belize,BLZ,Americas,2024,15_19,15-19,f,Female,0
blz,Belize,BLZ,Americas,2024,15_19,15-19,m,Male,2
blz,Belize,BLZ,Americas,2024,15_24,15-24,a,All sexes,8
blz,Belize,BLZ,Americas,2024,15_24,15-24,f,Female,0
blz,Belize,BLZ,Americas,2024,15_24,15-24,m,Male,8
blz,Belize,BLZ,Americas,2024,15plus,15+,a,All sexes,140
blz,Belize,BLZ,Americas,2024,15plus,15+,f,Female,37
blz,Belize,BLZ,Americas,2024,15plus,15+,m,Male,100
blz,Belize,BLZ,Americas,2024,20_24,20-24,a,All sexes,6
blz,Belize,BLZ,Americas,2024,20_24,20-24,f,Female,0
blz,Belize,BLZ,Americas,2024,20_24,20-24,m,Male,6
blz,Belize,BLZ,Americas,2024,25_34,25-34,a,All sexes,21
blz,Belize,BLZ,Americas,2024,25_34,25-34,f,Female,10
blz,Belize,BLZ,Americas,2024,25_34,25-34,m,Male,12
blz,Belize,BLZ,Americas,2024,35_44,35-44,a,All sexes,48
blz,Belize,BLZ,Americas,2024,35_44,35-44,f,Female,10
blz,Belize,BLZ,Americas,2024,35_44,35-44,m,Male,39
blz,Belize,BLZ,Americas,2024,45_54,45-54,a,All sexes,35
blz,Belize,BLZ,Americas,2024,45_54,45-54,f,Female,6
blz,Belize,BLZ,Americas,2024,45_54,45-54,m,Male,29
blz,Belize,BLZ,Americas,2024,55_64,55-64,a,All sexes,15
blz,Belize,BLZ,Americas,2024,55_64,55-64,f,Female,6
blz,Belize,BLZ,Americas,2024,55_64,55-64,m,Male,10
blz,Belize,BLZ,Americas,2024,5_14,5-14,a,All sexes,0
blz,Belize,BLZ,Americas,2024,5_14,5-14,f,Female,0
blz,Belize,BLZ,Americas,2024,5_14,5-14,m,Male,0
blz,Belize,BLZ,Americas,2024,5_9,5-9,a,All sexes,0
blz,Belize,BLZ,Americas,2024,5_9,5-9,f,Female,0
blz,Belize,BLZ,Americas,2024,5_9,5-9,m,Male,0
blz,Belize,BLZ,Americas,2024,65plus,65+,a,All sexes,13
blz,Belize,BLZ,Americas,2024,65plus,65+,f,Female,6
blz,Belize,BLZ,Americas,2024,65plus,65+,m,Male,8
blz,Belize,BLZ,Americas,2024,all,All ages,a,All sexes,140
blz,Belize,BLZ,Americas,2024,all,All ages,f,Female,37
blz,Belize,BLZ,Americas,2024,all,All ages,m,Male,100
ben,Benin,BEN,Africa,2024,0_14,0-14,a,All sexes,530
ben,Benin,BEN,Africa,2024,0_14,0-14,f,Female,250
ben,Benin,BEN,Africa,2024,0_14,0-14,m,Male,280
ben,Benin,BEN,Africa,2024,0_4,0-4,a,All sexes,270
ben,Benin,BEN,Africa,2024,0_4,0-4,f,Female,120
ben,Benin,BEN,Africa,2024,0_4,0-4,m,Male,150
ben,Benin,BEN,Africa,2024,10_14,10-14,a,All sexes,140
ben,Benin,BEN,Africa,2024,10_14,10-14,f,Female,68
ben,Benin,BEN,Africa,2024,10_14,10-14,m,Male,68
ben,Benin,BEN,Africa,2024,15_19,15-19,a,All sexes,400
ben,Benin,BEN,Africa,2024,15_19,15-19,f,Female,170
ben,Benin,BEN,Africa,2024,15_19,15-19,m,Male,230
ben,Benin,BEN,Africa,2024,15_24,15-24,a,All sexes,830
ben,Benin,BEN,Africa,2024,15_24,15-24,f,Female,360
ben,Benin,BEN,Africa,2024,15_24,15-24,m,Male,470
ben,Benin,BEN,Africa,2024,15plus,15+,a,All sexes,5200
ben,Benin,BEN,Africa,2024,15plus,15+,f,Female,1900
ben,Benin,BEN,Africa,2024,15plus,15+,m,Male,3400
ben,Benin,BEN,Africa,2024,20_24,20-24,a,All sexes,430
ben,Benin,BEN,Africa,2024,20_24,20-24,f,Female,190
ben,Benin,BEN,Africa,2024,20_24,20-24,m,Male,250
ben,Benin,BEN,Africa,2024,25_34,25-34,a,All sexes,1300
ben,Benin,BEN,Africa,2024,25_34,25-34,f,Female,460
ben,Benin,BEN,Africa,2024,25_34,25-34,m,Male,800
ben,Benin,BEN,Africa,2024,35_44,35-44,a,All sexes,1200
ben,Benin,BEN,Africa,2024,35_44,35-44,f,Female,390
ben,Benin,BEN,Africa,2024,35_44,35-44,m,Male,810
ben,Benin,BEN,Africa,2024,45_54,45-54,a,All sexes,900
ben,Benin,BEN,Africa,2024,45_54,45-54,f,Female,280
ben,Benin,BEN,Africa,2024,45_54,45-54,m,Male,620
ben,Benin,BEN,Africa,2024,55_64,55-64,a,All sexes,560
ben,Benin,BEN,Africa,2024,55_64,55-64,f,Female,180
ben,Benin,BEN,Africa,2024,55_64,55-64,m,Male,380
ben,Benin,BEN,Africa,2024,5_14,5-14,a,All sexes,260
ben,Benin,BEN,Africa,2024,5_14,5-14,f,Female,130
ben,Benin,BEN,Africa,2024,5_14,5-14,m,Male,130
ben,Benin,BEN,Africa,2024,5_9,5-9,a,All sexes,120
ben,Benin,BEN,Africa,2024,5_9,5-9,f,Female,62
ben,Benin,BEN,Africa,2024,5_9,5-9,m,Male,62
ben,Benin,BEN,Africa,2024,65plus,65+,a,All sexes,490
ben,Benin,BEN,Africa,2024,65plus,65+,f,Female,200
ben,Benin,BEN,Africa,2024,65plus,65+,m,Male,290
ben,Benin,BEN,Africa,2024,all,All ages,a,All sexes,5800
ben,Benin,BEN,Africa,2024,all,All ages,f,Female,2100
ben,Benin,BEN,Africa,2024,all,All ages,m,Male,3600
btn,Bhutan,BTN,South-East Asia,2024,0_14,0-14,a,All sexes,37
btn,Bhutan,BTN,South-East Asia,2024,0_14,0-14,f,Female,17
btn,Bhutan,BTN,South-East Asia,2024,0_14,0-14,m,Male,20
btn,Bhutan,BTN,South-East Asia,2024,0_4,0-4,a,All sexes,10
btn,Bhutan,BTN,South-East Asia,2024,0_4,0-4,f,Female,5
btn,Bhutan,BTN,South-East Asia,2024,0_4,0-4,m,Male,5
btn,Bhutan,BTN,South-East Asia,2024,10_14,10-14,a,All sexes,15
btn,Bhutan,BTN,South-East Asia,2024,10_14,10-14,f,Female,7
btn,Bhutan,BTN,South-East Asia,2024,10_14,10-14,m,Male,8
btn,Bhutan,BTN,South-East Asia,2024,15_19,15-19,a,All sexes,200
btn,Bhutan,BTN,South-East Asia,2024,15_19,15-19,f,Female,110
btn,Bhutan,BTN,South-East Asia,2024,15_19,15-19,m,Male,86
btn,Bhutan,BTN,South-East Asia,2024,15_24,15-24,a,All sexes,480
btn,Bhutan,BTN,South-East Asia,2024,15_24,15-24,f,Female,270
btn,Bhutan,BTN,South-East Asia,2024,15_24,15-24,m,Male,210
btn,Bhutan,BTN,South-East Asia,2024,15plus,15+,a,All sexes,1500
btn,Bhutan,BTN,South-East Asia,2024,15plus,15+,f,Female,700
btn,Bhutan,BTN,South-East Asia,2024,15plus,15+,m,Male,780
btn,Bhutan,BTN,South-East Asia,2024,20_24,20-24,a,All sexes,280
btn,Bhutan,BTN,South-East Asia,2024,20_24,20-24,f,Female,160
btn,Bhutan,BTN,South-East Asia,2024,20_24,20-24,m,Male,120
btn,Bhutan,BTN,South-East Asia,2024,25_34,25-34,a,All sexes,390
btn,Bhutan,BTN,South-East Asia,2024,25_34,25-34,f,Female,200
btn,Bhutan,BTN,South-East Asia,2024,25_34,25-34,m,Male,200
btn,Bhutan,BTN,South-East Asia,2024,35_44,35-44,a,All sexes,190
btn,Bhutan,BTN,South-East Asia,2024,35_44,35-44,f,Female,89
btn,Bhutan,BTN,South-East Asia,2024,35_44,35-44,m,Male,100
btn,Bhutan,BTN,South-East Asia,2024,45_54,45-54,a,All sexes,140
btn,Bhutan,BTN,South-East Asia,2024,45_54,45-54,f,Female,49
btn,Bhutan,BTN,South-East Asia,2024,45_54,45-54,m,Male,89
btn,Bhutan,BTN,South-East Asia,2024,55_64,55-64,a,All sexes,120
btn,Bhutan,BTN,South-East Asia,2024,55_64,55-64,f,Female,39
btn,Bhutan,BTN,South-East Asia,2024,55_64,55-64,m,Male,77
btn,Bhutan,BTN,South-East Asia,2024,5_14,5-14,a,All sexes,27
btn,Bhutan,BTN,South-East Asia,2024,5_14,5-14,f,Female,12
btn,Bhutan,BTN,South-East Asia,2024,5_14,5-14,m,Male,15
btn,Bhutan,BTN,South-East Asia,2024,5_9,5-9,a,All sexes,12
btn,Bhutan,BTN,South-East Asia,2024,5_9,5-9,f,Female,5
btn,Bhutan,BTN,South-East Asia,2024,5_9,5-9,m,Male,7
btn,Bhutan,BTN,South-East Asia,2024,65plus,65+,a,All sexes,160
btn,Bhutan,BTN,South-East Asia,2024,65plus,65+,f,Female,52
btn,Bhutan,BTN,South-East Asia,2024,65plus,65+,m,Male,110
btn,Bhutan,BTN,South-East Asia,2024,all,All ages,a,All sexes,1500
btn,Bhutan,BTN,South-East Asia,2024,all,All ages,f,Female,720
